Good,94.9090621386555,140.32574062476772,179.12341117858887,195.9799289703369,237.0003318786621,151.14431381225586,235.13430833816528,154.84660863876343,398.7300682067871,158.80388021469116,404.157657623291,300.1747131347656
Good,95.95951793147047,138.30897848524248,178.15954327583313,196.43142223358154,236.99777841567993,151.10081434249878,235.2100968360901,152.55343914031982,398.6249256134033,162.32192516326904,403.3425235748291,300.1634120941162
Good,96.34190898791488,137.3455498561192,178.0621898174286,197.00660705566406,236.89761400222778,151.08749866485596,235.18863916397095,152.18772888183594,398.5315418243408,163.2590889930725,403.12498569488525,299.10945892333984
Good,96.70907452073394,136.87083825464617,177.90400385856628,197.3444700241089,236.6776728630066,150.9606122970581,235.00279426574707,151.84870958328247,398.4627056121826,163.61465454101562,403.0859327316284,298.78008365631104
Good,96.70907452073394,136.87083825464617,177.73634433746338,197.5622534751892,236.2796115875244,150.6369948387146,234.83057498931885,151.649272441864,398.26722621917725,163.53774070739746,403.10636043548584,298.2241153717041
Good,96.72488897782974,136.39262140069098,177.4449598789215,197.57413864135742,235.62339305877686,150.13291835784912,234.64818477630615,151.2690305709839,397.52697944641113,163.3992314338684,402.957444190979,297.46947288513184
Good,97.52223621076126,134.95987691166158,177.10120797157288,197.5702166557312,234.94683265686035,149.74337816238403,234.36925649642944,150.8939027786255,396.0018539428711,163.66338729858398,402.4545192718506,296.96030616760254
Good,97.53351093957531,135.41957103186311,176.82937145233154,197.54934310913086,234.53518867492676,149.51179027557373,234.02307987213135,150.48965215682983,395.4786729812622,163.7736678123474,401.6795539855957,297.0013380050659
Good,97.09217833122666,134.95987691166158,176.229887008667,197.40729331970215,233.8509464263916,149.05695915222168,233.724946975708,150.03745555877686,395.1838445663452,163.79061937332153,400.42470932006836,296.9977617263794
Good,97.01274327699407,134.5178727576592,175.9143626689911,197.28835821151733,233.57298374176025,148.4242081642151,233.26738357543945,150.0318169593811,395.19757747650146,163.7203812599182,399.217586517334,296.98145389556885
Good,97.36321150377964,133.59584536690204,175.7305347919464,197.15428352355957,233.35201263427734,147.98375368118286,232.89294719696045,150.03091096878052,395.09599685668945,163.59516382217407,399.2477560043335,296.96316719055176
Good,97.82831867426961,133.5610389138897,175.5859637260437,197.0366358757019,233.18876266479492,147.83588647842407,232.622172832489,149.83683824539185,394.84129428863525,163.4876847267151,399.0129232406616,296.9268560409546
Good,97.36321150377964,133.67547808770883,175.3726315498352,196.9577193260193,232.85874366760254,147.80267477035522,232.34146356582642,149.62141513824463,394.1420316696167,163.44283819198608,398.5748863220215,296.86222076416016
Good,97.82831867426961,133.6406716346965,175.06369471549988,196.9207763671875,232.46282815933228,147.74048328399658,231.8285608291626,149.550461769104,393.6861848831177,163.1866455078125,398.5909366607666,296.00164890289307
Good,97.10665158186757,134.83821323492018,174.67527866363525,196.88844680786133,232.15083360671997,147.51689434051514,231.51605129241943,149.56388473510742,393.7204313278198,161.80545091629028,398.61634254455566,295.39544582366943
Good,96.70907452073394,134.72804939579314,174.38700556755066,196.8197226524353,231.94164276123047,147.2610592842102,231.4033555984497,149.56703186035156,393.74176025390625,160.94824075698853,398.6879253387451,295.04690170288086
Good,96.72488897782974,134.72804939579314,174.14801001548767,196.76847457885742,231.81212425231934,147.10508584976196,231.3484239578247,149.58502054214478,393.81810665130615,160.2457880973816,398.73809337615967,294.8256015777588
Good,96.70907452073394,134.15501017161463,174.03947710990906,196.73019647598267,231.71867609024048,146.9367504119873,231.33108615875244,149.59107637405396,393.82986545562744,159.92836952209473,398.80345344543457,294.6446895599365
Good,96.70907452073394,134.64841667498635,173.95758390426636,196.68099880218506,231.665461063385,146.83446884155273,231.33005619049072,149.58605766296387,393.84591579437256,159.68247652053833,398.87237548828125,294.49710845947266
Good,96.70907452073394,134.64841667498635,173.9112889766693,196.62269353866577,231.66149139404297,146.77280187606812,231.33992671966553,149.58308935165405,393.9143228530884,159.48970317840576,398.8926315307617,294.41821575164795
Good,96.70907452073394,134.64841667498635,173.91338109970093,196.5609073638916,231.66449546813965,146.72296047210693,231.34106397628784,149.58641529083252,393.92462253570557,159.43350791931152,398.90499114990234,294.32828426361084
Good,96.70907452073394,134.64841667498635,173.9154839515686,196.50214910507202,231.661856174469,146.68948650360107,231.32224559783936,149.58239793777466,393.9061689376831,159.43171977996826,398.9334011077881,294.29214000701904
Good,96.70907452073394,134.64841667498635,173.9173936843872,196.4428424835205,231.6300344467163,146.67812585830688,231.2715196609497,149.53184127807617,393.7985372543335,159.468412399292,398.96060943603516,294.2533493041992
Good,96.70907452073394,134.64841667498635,173.91791939735413,196.4064598083496,231.60095930099487,146.69015407562256,231.13893270492554,149.52293634414673,393.4695053100586,159.60067510604858,398.8605737686157,294.25575733184814
Good,96.70907452073394,134.64841667498635,173.92406702041626,196.39400243759155,231.53377532958984,146.73631191253662,230.9808111190796,149.48877096176147,393.26140880584717,159.63314771652222,398.82976055145264,294.2106008529663
Good,96.70907452073394,134.64841667498635,173.9246678352356,196.38196229934692,231.47006750106812,146.83550596237183,230.9595251083374,149.49004650115967,393.2532548904419,159.5994472503662,398.82383823394775,294.1389799118042
Good,96.70907452073394,134.64841667498635,173.92590165138245,196.37264013290405,231.45689249038696,146.9194769859314,230.95040559768677,149.48360919952393,393.24402809143066,159.5342755317688,398.82482528686523,294.0920114517212
Good,96.70907452073394,134.64841667498635,173.9043688774109,196.36765718460083,231.44453287124634,146.95439338684082,230.94795942306519,149.4675636291504,393.2614517211914,159.47890281677246,398.8226795196533,294.0762519836426
